seller_id,total_revenue,total_orders,avg_order_value,avg_delivery_days,late_deliveries,total_deliveries,late_rate
34d1ca11b242c0fee2c834ae8d788566,14404.28,40,351.3239024390244,12.634146341463415,0,41,0.0
34f563c82a85b99ae9e6d60db5fc2e28,2578.5,8,322.3125,10.125,0,8,0.0
3504c0cb71d7fa48d967e0e4c94d59d9,3037.31,53,57.307735849056606,6.943396226415095,0,53,0.0
35281d148dcf7134bae913c57db4e6da,137.01999999999998,1,137.01999999999998,5.0,0,1,0.0
353e21e8bf8de2722b4fae1636664b76,299.89,4,74.9725,8.75,0,4,0.0
35857757f553273b1056c1cabdace7fb,573.34,6,95.55666666666667,17.666666666666668,2,6,33.33
3586b8580d9c917874e053a1bb37b5ff,2352.35,36,54.70581395348837,13.674418604651162,2,43,4.65
35b96509602ec4b7da831b5cd73ff2c2,606.45,2,303.225,8.5,0,2,0.0
35ef5aa32949680f627efec3c23e705c,518.41,4,103.68199999999999,11.2,0,5,0.0
35fb511489d9ee3ee27a76debce9df06,586.79,7,83.82714285714285,16.428571428571427,1,7,14.29
3606774ec64634822d78dc2db6d37045,345.20000000000005,2,172.60000000000002,15.0,0,2,0.0
365e445f796710c3431557e85caa25db,1194.3,4,238.85999999999999,9.2,0,5,0.0
365e4bce19bda0082c3d15d83fdb8bcd,895.02,6,127.86,10.857142857142858,0,7,0.0
36890be00bbfc1cdb9a4a38a6af05a69,1600.88,13,123.14461538461539,8.923076923076923,3,13,23.08
36a968b544695394e4e9d7572688598f,11628.87,154,71.78314814814816,10.237179487179487,7,162,4.32
36f98ad67cc981f50ce8aed093d5783c,158.62,2,79.31,5.5,0,2,0.0
37303482a42fb700d8d127e70a9cd6c8,171.38,2,85.69,2.0,0,2,0.0
373ee4a3a775a733770ca3f790b8b9ac,2431.81,13,110.53681818181818,10.090909090909092,2,22,9.09
37515688008a7a40ac93e3b2e4ab203f,9417.7,228,39.24041666666667,14.631799163179917,24,240,10.0
376a891762bbdecbc02b4b6adec3fdda,7693.63,57,132.64879310344827,11.706896551724139,2,58,3.45
376d67b61dce0c990155286e7ae486a4,111.91,1,111.91,14.0,0,1,0.0
3771c85bac139d2344864ede5d9341e3,1842.26,26,61.40866666666667,12.3,5,30,16.67
377bc18334c78dd2f1535ef22a3ad225,224.44,1,224.44,9.0,0,1,0.0
3785b653b1b82de85ab47dd139938091,2033.27,21,84.71958333333333,10.958333333333334,0,24,0.0
37be5a7c751166fbc5f8ccba4119e043,61433.88,272,218.6259074733096,10.16906474820144,7,281,2.49
37ceb404da208418c9032f0674e57804,274.11,1,91.37,,0,3,0.0
37dd29b36c458d82f74a953c40c43645,5016.43,7,627.05375,18.5,1,8,12.5
38102b031c2a15e54623d711bfc753d3,809.4100000000001,9,73.58272727272728,21.1,0,11,0.0
381c83fdca332ea6afd896da20bf6e4a,8355.01,46,181.63065217391303,12.26086956521739,2,46,4.35
3820c6537b3853be1a0687d5a60807ec,35.96,1,35.96,,0,1,0.0
382229d1e840115ffe3dbf5ff460e417,4966.62,46,101.3595918367347,8.520833333333334,5,49,10.2
385799a1cddbd26dfeb9157356a42282,716.54,5,102.36285714285714,5.833333333333333,0,7,0.0
38874e327ce94d11390b96eb42d61928,4158.43,6,693.0716666666667,19.5,1,6,16.67
389e45560e33d2d0747f949dcddbc08e,47.43,1,47.43,3.0,0,1,0.0
38af8acfd46ac4a7bf754e8ca6736664,397.94,5,79.588,6.0,0,5,0.0
38e679b9e0064cd94c6f035707344dae,4418.1,28,147.27,10.75,1,30,3.33
38e6dada03429a47197d5d584d793b41,803.05,7,66.92083333333333,12.416666666666666,5,12,41.67
38f276ca6e7cc95a6d1bb55ac9e5550f,36.84,1,36.84,5.0,0,1,0.0
3903c788ded8dc03b5ebab37a2f3e9a1,171.25,5,34.25,10.0,1,5,20.0
391bbd13b6452244774beff1824006ed,163.2,2,81.6,44.0,1,2,50.0
391fc6631aebcf3004804e51b40bcf1e,50142.83,526,81.79907014681892,13.8,58,613,9.46
392353362d22cc2c236e1ee81ff19890,480.67,5,48.067,7.7,0,10,0.0
392e0502231ae2f8b29994ef6398cd77,2227.59,20,111.37950000000001,17.058823529411764,2,20,10.0
392f7f2c797e4dc077e4311bde2ab8ce,88.56,2,44.28,5.0,0,2,0.0
3935fe5fe0f82787a9dcb8deb62be09d,2101.35,16,123.60882352941177,10.470588235294118,2,17,11.76
3968920b9aa752ab98f7d5888c9252f2,681.01,8,68.101,8.1,1,10,10.0
3969863bb8af7f72580b3b1ffd3a17b3,850.02,12,65.38615384615385,9.384615384615385,0,13,0.0
397c4d0c005b6f41f90098ac724e28cb,8622.369999999999,5,1724.4739999999997,15.8,2,5,40.0
3985a3c45be355a4c57fde108bfabd1c,516.2,7,64.525,10.375,0,8,0.0
3986c0b54f6b748b75e7bd4e092aa3e5,40.27,1,40.27,6.0,0,1,0.0
398cb257329ef7af7f1943a8974a3cbc,161.37,1,161.37,7.0,0,1,0.0
39a5005f2605cbdb4f9ac14485cabfd1,733.66,3,91.7075,10.25,0,8,0.0
39c763cca83e654764b7a4a650fb9b7c,984.21,11,89.47363636363637,13.0,2,11,18.18
39d54ff918774174706fb065d7f9dc07,1956.99,23,78.2796,14.666666666666666,3,25,12.0
39d61be7a92eb77b7da367bd4845bc0e,909.62,7,64.97285714285714,10.214285714285714,0,14,0.0
39f776d2974049026ff531fc42ef2a3e,1174.4099999999999,3,293.60249999999996,15.0,0,4,0.0
3a1a1fec38dd360f15fc912e821e169d,2378.63,15,158.57533333333333,14.133333333333333,4,15,26.67
3a3c180dd702a725bd0ba4117689239e,77.38,1,77.38,13.0,0,1,0.0
3a3e46d10f74d8a6ca76e2b538f106a0,409.98,3,68.33,15.4,1,6,16.67
3a4127e1ba7208ea37044c5092aae170,2310.95,6,385.1583333333333,11.4,0,6,0.0
3a490ba60afa30ece0e7d50cfe74a4f0,1695.07,8,211.88375,11.625,0,8,0.0
3a52d63a8f9daf5a28f3626d7eb9bd28,52.78,1,52.78,6.0,0,1,0.0
3a734b715d333a2588a3d54a0c9b8746,2859.16,18,119.13166666666666,11.19047619047619,1,24,4.17
3a79f35a2344ede41af21267f61d5ec6,217.71,1,217.71,14.0,0,1,0.0
3aa3c89ae3cd482385568be76120f63c,48.94,1,48.94,10.0,0,1,0.0
3ab971ce71839580d2ae5b4e40fe8044,5899.05,36,155.23815789473684,6.351351351351352,3,38,7.89
3ac588cd562971392504a9e17130c40b,19.29,1,19.29,7.0,0,1,0.0
3ade81dab5a172b88e1871c28ae05260,7302.99,30,228.2184375,13.2,4,32,12.5
3afc536624bc2e65bddfb5db33cc01f3,419.07,6,69.845,9.5,1,6,16.67
3b15288545f8928d3e65a8f949a28291,16513.69,104,136.47677685950413,13.796610169491526,8,121,6.61
3b18f9856c6eb2413eafedb58e9eecd9,335.09,1,335.09,9.0,0,1,0.0
3b872fd4747f01cc56206f2934198618,3843.11,25,142.33740740740743,14.0,4,27,14.81
3bb32fedaa74e4ad20f4ce067733bd31,162.56,2,54.18666666666667,5.333333333333333,0,3,0.0
3bb548e3cb7f70f28e3f11ee9dce0e59,8586.81,46,162.0152830188679,10.245283018867925,0,53,0.0
3bdff180c7e1f6551a643b99c265a120,4161.86,59,68.2272131147541,9.827586206896552,4,61,6.56
3be5841cdcc46de4ed3f9116f104b2c5,687.95,4,171.9875,7.5,0,4,0.0
3be634553519fb6536a03e1358e9fdc7,7226.65,83,72.99646464646464,9.326315789473684,8,99,8.08
3bfad056cf05c00dabe2f895925d83b1,253.35000000000002,1,50.67,,0,5,0.0
3bfba5a77604f6dfae7e6dd7aaf65821,2218.19,4,554.5475,8.75,0,4,0.0
3c010235b7345c92f125d14ee232a76b,4005.3199999999997,15,267.0213333333333,10.533333333333333,0,15,0.0
3c03b12bab54d8b37d79d914bfdb1aa0,4919.7699999999995,37,114.41325581395348,13.279069767441861,7,43,16.28
3c3017960b2dbd72711a61f0400aab8f,1222.89,10,122.28900000000002,11.88888888888889,0,10,0.0
3c487ae8f8d7542beff5788e2e0aea83,10105.35,30,306.2227272727273,13.090909090909092,1,33,3.03
3c4e0452bff7a2a788179488d3d77032,4352.52,32,120.90333333333335,13.11111111111111,1,36,2.78
3c7c4a49ec3c6550809089c6a2ca9370,5858.3,141,36.614375,9.348101265822784,13,160,8.12
3c88ed2e76a2247933a15daa7161eb1c,306.2,1,306.2,19.0,0,1,0.0
3ca08eeb8d5595949fed424bd3677742,2235.1,14,159.65,9.846153846153847,0,14,0.0
3cfa1358a6caa965278721344c8d76f2,3221.5299999999997,5,644.3059999999999,5.6,0,5,0.0
3d01d1c414c44b5943a09619ff3853cb,484.94000000000005,5,96.98800000000001,13.5,0,5,0.0
3d0cd21d41671c46f82cd11176bf7277,622.38,9,56.58,12.454545454545455,0,11,0.0
3d2400ac620cffa23ac81bd192f7f555,113.9,1,113.9,7.0,0,1,0.0
3d2531eccfbde1d7c8db7a3a12fb267a,2212.6,10,221.26,9.6,0,10,0.0
3d290fe363c60a77498c1126fd3fb8d3,234.04,3,78.01333333333334,7.0,0,3,0.0
3d39fbf22a665714baf62fae36029e23,2634.83,8,329.35375,8.0,0,8,0.0
3d3ccf2b2f8134b10dce9dd446f0e075,750.53,3,250.17666666666665,16.333333333333332,1,3,33.33
3d4824f20035949c710eaf111f869d39,1214.58,9,121.458,8.666666666666666,2,10,20.0
3d49bfdd1b43a7fe169b3740067acc61,276.82,3,92.27333333333333,8.333333333333334,0,3,0.0
3d4b1ae7539303b5704493798893e82c,1221.69,6,135.74333333333334,11.222222222222221,0,9,0.0
3d5d0dc7073a299e31fa718ce1bc00b6,1178.1299999999999,23,49.08875,7.863636363636363,3,24,12.5
3d621842b2ed28e2b474132480edac3c,1080.7,10,108.07000000000001,9.25,0,10,0.0
3d62f86afa7c73be2628a3be1423f5a0,54.42,2,27.21,16.5,0,2,0.0
3d68c634a99a1ba46dbca3967a69c623,857.7,2,428.85,9.0,0,2,0.0
3d700782d7818f2c1e0d7a9e9d75fc00,235.11,3,78.37,25.333333333333332,1,3,33.33
3d871de0142ce09b7081e2b9d1733cb1,117347.71,1080,102.30837837837838,12.956675508399647,67,1147,5.84
3d8fa2f5b647373c8620330c4e077a9f,4390.55,43,91.46979166666667,8.872340425531915,1,48,2.08
3da38366e7bd9baf6369071f782ecdf0,86.43,1,86.43,53.0,1,1,100.0
3db66a856d18a9cba7c9241fc5221c50,11522.66,94,118.79030927835052,15.360824742268042,11,97,11.34
3dbbce181edfaa4a597ec858c382d2ec,1288.57,17,64.4285,13.8,2,20,10.0
3dc69bf2c42f0568a5c4791ec3fd3745,334.43,2,167.215,26.0,0,2,0.0
3ded4e2d5f135cb103e5949d7263d2dd,62.38,1,62.38,5.0,0,1,0.0
3df020b72d3d44b3af9d110fa3940b65,6749.469999999999,55,66.82643564356435,12.346534653465346,12,101,11.88
3dfd3dc96f7f8598eca74e9ac8a2fa31,258.7,6,43.11666666666667,11.833333333333334,1,6,16.67
3e35a8bb43569389d3cebef0ce820f69,84.68,1,42.34,7.0,0,2,0.0
3e46a38ee171c503c3b4a3f23fe3bf0c,69.00999999999999,1,69.00999999999999,4.0,0,1,0.0
3e51f9cbe317bc3a88f2c76583811ee4,84.78,1,84.78,8.0,0,1,0.0
3e8bd881d92466e63ba9e3e809cd3c50,2450.25,9,245.025,14.444444444444445,4,10,40.0
3ea00e1dea2b0659dbaf654735929220,649.97,7,92.85285714285715,10.714285714285714,0,7,0.0
3ea08c48e851106d2f584349daba335f,192.94,1,192.94,6.0,0,1,0.0
3ef37b7ca6dd2b80bd8af81a62504996,740.97,2,370.485,14.0,0,2,0.0
3f0e48d209018b466fcd3bb4ccfeb520,5654.8,9,565.48,9.3,0,10,0.0
3f2af2670e104d1bcb54022274daeac5,1334.18,6,190.59714285714287,18.571428571428573,1,7,14.29
3f3486b61f45078d4f31ee5e43d8c5bb,4726.57,40,118.16425,13.461538461538462,6,40,15.0
3f8034bfc6b8b4135534975d49f04c63,1594.51,12,99.656875,10.142857142857142,0,16,0.0
3f8247d0f772ffa58560e5c682521ad5,158.45000000000002,1,158.45000000000002,,0,1,0.0
3f84fefc07dc159b268d4a77d3e8c425,251.92000000000002,3,83.97333333333334,7.666666666666667,0,3,0.0
3f995f07c49d0d55a99d5c54957f7d81,4627.2,43,107.6093023255814,9.116279069767442,1,43,2.33
3f9be91358837bff69df67edfa3e42e8,702.06,7,100.2942857142857,9.428571428571429,0,7,0.0
3f9c56764fabca627406093dcb3ef0b4,1014.95,7,144.99285714285716,8.0,0,7,0.0
3fac58ce0ad699020c7944d53c41329c,1427.97,10,89.248125,3.5,3,16,18.75
3fadb4cba4c35bce6a7eaf9872d5623a,277.52,3,55.504,8.4,0,5,0.0
3faf68a3b0af94b10bac70d86077be49,1442.0900000000001,7,206.01285714285717,15.571428571428571,0,7,0.0
3fd1e727ba94cfe122d165e176ce7967,3394.42,37,89.32684210526315,15.166666666666666,7,38,18.42
3fe7120d6257285ac6a3ce7cb071ccec,228.26,2,114.13,9.0,0,2,0.0
3febca52652e7209509ccfe61cbde40e,100.9,2,50.45,,0,2,0.0
3fefda3299e6dfaea3466ef346a3571a,225.21,1,225.21,6.0,0,1,0.0
4003520d80d0bad1d5623f7aa3c63cda,86.74,1,86.74,17.0,0,1,0.0
400f221ab83037c0ea78f1267da9624d,885.8,1,885.8,,0,1,0.0
402916f742e5c740cc751493d9cf5053,1478.43,9,147.84300000000002,5.9,0,10,0.0
403aa86912527d730337ffcb0fb096ab,9164.51,11,833.1372727272727,10.636363636363637,0,11,0.0
4049512728d969bec69f84088b012416,550.27,7,61.14111111111111,10.555555555555555,0,9,0.0
404e1ba01358af4cd63f679b2c4d1fa1,551.73,8,45.9775,7.166666666666667,0,12,0.0
40536e7ca18e1bce252828e5876466cc,963.0,2,240.75,,0,4,0.0
406740ee611378a662d274c7d8c43c4a,1972.08,8,197.208,15.7,2,10,20.0
406822777a0b9eb5c50e442dd4cd3ec5,4596.34,45,97.79446808510639,13.130434782608695,6,47,12.77
4091f77d8c768fc3e81c20761471761d,1309.8700000000001,8,163.73375000000001,17.5,2,8,25.0
40d54b51e962dbe09cabbcfd33298dee,7323.25,30,236.23387096774192,6.709677419354839,0,31,0.0
40db9e9aa57f7bb151bcda6b0f9bdbb7,23823.989999999998,12,1985.3324999999998,14.416666666666666,1,12,8.33
40ec8ab6cdafbcc4f544da38c67da39a,157.0,2,78.5,6.0,0,2,0.0
411f3b52d857390502ee4e4d5ceabc2d,2182.7200000000003,21,72.75733333333334,8.2,6,30,20.0
4125d9385a25e82d2f72d3a0fd55bc3f,61.3,1,61.3,8.0,0,1,0.0
412a4720f3e9431b4afa1476a1acddbe,2569.16,21,116.77999999999999,10.090909090909092,1,22,4.55
4170f6a9367e6b5d6401d03ce6d54569,661.81,4,132.362,21.6,1,5,20.0
417a1e6c7321084d2a0ae0d023cfad93,61.38,1,61.38,6.0,0,1,0.0
41958cbd3335433c8740300e8cd600d5,40.38,1,40.38,4.0,0,1,0.0
41ab63a91b8b264e8c8780368bf1dd5b,2874.2200000000003,12,221.0938461538462,17.307692307692307,0,13,0.0
41b14765bd56c8ad10971074380f9c0c,514.63,8,51.463,6.6,0,10,0.0
41b39e28db005d9731d9d485a83b4c38,21042.91,195,91.09484848484848,12.0,13,231,5.63
41b86b552e54e3a7009596125aa8b167,1829.91,10,166.35545454545456,15.090909090909092,0,11,0.0
41c2bad7229b0c25e6becf179ebf63ff,971.9200000000001,20,42.25739130434783,4.304347826086956,0,23,0.0
41c9d3997dd3c072c31139dc5bb5761f,1110.54,3,370.18,21.666666666666668,0,3,0.0
41da412d33e8da4f22baf55cb1bde82c,1237.06,15,58.90761904761904,8.80952380952381,0,21,0.0
41e0fa5761c886a630994a55c12087e7,491.90999999999997,5,98.38199999999999,9.6,0,5,0.0
4200ddf1967c5e41e48db62bc6d4b5ac,1222.73,22,29.11261904761905,8.571428571428571,1,42,2.38
4221a7df464f1fe2955934e30ff3a5a1,1089.04,5,217.808,16.2,0,5,0.0
422be4cc81a457fdb46f47edeb968ae5,317.37,1,317.37,18.0,0,1,0.0
427165bf50f8ca07efc7bdc2bfcf1688,1692.9,5,338.58000000000004,38.2,3,5,60.0
42b6488f5b8246d9141712abd4b1b693,289.8,2,144.9,7.5,0,2,0.0
42b729f859728f5079499127a9c2ef37,5434.07,104,41.16719696969697,7.458015267175573,13,132,9.85
42bde9fef835393bb8a8849cb6b7f245,8487.84,35,212.196,9.41025641025641,1,40,2.5
42d4b7e70819438f5ada61c965e92d7e,100.78,1,33.593333333333334,21.0,0,3,0.0
42ef3192a9ff87a22d1867b74b3ee205,1655.97,23,71.99869565217391,8.91304347826087,0,23,0.0
42fa4ee7240e9b8eb4576358ec142ba7,4364.47,22,198.38500000000002,6.454545454545454,0,22,0.0
42fb44130ac3134cde8e35cf8ec7df25,99.14,3,33.04666666666667,5.5,0,3,0.0
430315b7bb4b6e4b3c978f9dfa9b0558,3704.63,20,176.41095238095238,14.0,1,21,4.76
4305fe92735c8a43d154ff6dd2b8d927,3314.25,19,157.82142857142858,10.947368421052632,0,21,0.0
431050a06a317f2b38168dec3dcd2b46,1720.95,12,143.4125,8.5,0,12,0.0
431af27f296bc6519d890aa5a05fdb11,15250.85,117,122.0068,16.483870967741936,19,125,15.2
4324dd16853115efb0fd9d0d131ba6f4,1379.47,12,76.63722222222222,12.5,1,18,5.56
432c37c9dfba871172ec162e20118b8c,3938.54,46,69.09719298245614,15.145454545454545,8,57,14.04
432c67955c0acd1fd6b0b5d678766a71,1288.4099999999999,3,429.46999999999997,6.0,0,3,0.0
43402bdf22aa2310e8f99e2f94f78628,837.1,4,167.42000000000002,15.6,0,5,0.0
4342d4b2ba6b161468c63a7e7cfce593,3163.31,20,158.1655,15.0,1,20,5.0
436bf27f2f18474fc6047702e9f8a866,44.42,1,44.42,19.0,0,1,0.0
4371b634e0efc0e22b09b52907d9d469,9678.79,102,86.41776785714286,10.315315315315315,8,112,7.14
43753b27d77860f1654aa72e251a7878,66.28,1,66.28,27.0,0,1,0.0
4391ea5c5990502176a1dcda44a2373d,2484.3,3,496.86,9.6,0,5,0.0
439a47cc365d6e3bd526812ea9de3c29,1410.93,8,108.53307692307693,8.0,2,13,15.38
43a1d4bab73b816e44ef4e4facd9f9b5,205.4,1,205.4,9.0,0,1,0.0
43a5d4a57af536fddc96d08be3afdfcb,99.83,1,99.83,11.0,0,1,0.0
43b2c864251aa0ce4030c746984e088a,129.32,2,64.66,5.5,0,2,0.0
43f8c9950d11ecd03a0304a49e010da6,4807.22,41,117.24926829268293,11.0,3,41,7.32
44073f8b7e41514de3b7815dd0237f4f,21901.93,144,143.14986928104577,12.741721854304636,7,153,4.58
440dd6ab244315c632130ecfb63827b1,15793.210000000001,94,166.2443157894737,16.22826086956522,12,95,12.63
443d880f15cbd3572885e1d44bf2c478,125.0,1,62.5,12.0,0,2,0.0
4450bd8327d471c4a11a83d1445b1b62,214.56,1,214.56,7.0,0,1,0.0
446cc09cdbb130904da114e807dbec40,306.97,3,102.32333333333334,3.6666666666666665,0,3,0.0
44717f64ec2a457979cf83c429077666,170.91,2,56.97,5.0,0,3,0.0
447d377bdb757058acb569025ee18a93,83.00999999999999,1,83.00999999999999,18.0,0,1,0.0
44ed138eca6214d572ce1d813fb0049b,185.8,2,61.93333333333334,8.0,0,3,0.0
44f091b5abab8018f682fce8124b85e5,1787.71,6,297.95166666666665,14.666666666666666,2,6,33.33
45213867cefbf2cd4c6177e10216a951,5389.16,14,384.94,14.285714285714286,2,14,14.29
4559697a8f7e637227c2eeaed843baff,4474.27,42,106.5302380952381,12.461538461538462,3,42,7.14
455befea1bb853c75ccbca94cff26e5c,42.05,1,42.05,12.0,0,1,0.0
455c5640e8c5bd1b2ee85c0158f85727,7186.89,8,898.36125,14.625,0,8,0.0
455f46ef09a9e45667e2981df84b5cc2,90.98,2,45.49,13.0,0,2,0.0
457fe919b032a3f7dadba6fb92cf7855,1246.1100000000001,9,103.84250000000002,5.333333333333333,2,12,16.67
458c6fa920810ce2492da71bc26d9eec,862.37,2,431.185,25.0,0,2,0.0
458d868c9642f55f18f04e951a3fdde6,2822.75,2,1411.375,17.0,0,2,0.0
45a3d05fb00435e52a28859dd03703b3,1323.79,1,1323.79,25.0,0,1,0.0
45ba18c210d42734ec52c0c1c574e9ee,6562.09,38,160.0509756097561,6.684210526315789,2,41,4.88
45c20d94d9171b0bcfab3c955e47d67b,210.57,4,52.6425,14.25,0,4,0.0
45d33f715e24d15a6ccf5c17b3a23e3c,5742.16,59,94.13377049180328,10.96551724137931,4,61,6.56
461ff5303b6c9c1a4a07f40c5aece516,161.43,3,53.81,6.333333333333333,0,3,0.0
466222e777149751370e7e98fb623b0c,105.45,1,105.45,6.0,0,1,0.0
4677a5437afda5fa7140b927b07be1cc,3835.7,11,348.7,12.181818181818182,1,11,9.09
46dc3b2cc0980fb8ec44634e21d2718e,139909.69,521,258.1359594095941,11.320610687022901,33,542,6.09
46ef1a25845fc051c2998d878354810c,348.45000000000005,5,69.69000000000001,16.4,1,5,20.0
4736e9d642ef4257cd7622516931eb51,1449.77,16,72.4885,4.5,0,20,0.0
47648caee88ccfe951fbb27fbf7b4cbe,1632.9900000000002,3,544.33,13.333333333333334,1,3,33.33
478bfe564db21eeb44386606aa30b650,230.8,3,76.93333333333334,13.333333333333334,0,3,0.0
47efca563408aae19bb7206c2d969ea9,2965.32,12,247.11,13.272727272727273,0,12,0.0
47f55702f598c7c6cc8458b0fbc1c49a,163.39999999999998,2,81.69999999999999,17.0,0,2,0.0
48162d548f5b1b11b9d29d1e01f75a61,22592.170000000002,68,248.2656043956044,10.764044943820224,2,91,2.2
4830e40640734fc1c52cd21127c341d4,12970.02,210,59.22383561643836,9.523584905660377,14,219,6.39
48328ec9a579151d9cc6a86d4a59336c,1196.78,1,1196.78,21.0,0,1,0.0
483ca627d131e18f988349b1655c0acd,283.73,1,283.73,15.0,0,1,0.0
48436dade18ac8b2bce089ec2a041202,15183.64,138,100.55390728476821,13.72108843537415,10,151,6.62
485452467ff670447e84a8370c3fc898,315.44,3,105.14666666666666,13.666666666666666,0,3,0.0
4867209cb29b56b92893d7bde3ce8012,169.15,1,169.15,10.0,0,1,0.0
4869f7a5dfa277a7dca6462dcf3b52b2,249640.7,1132,215.9521626297578,14.54965156794425,133,1156,11.51
48985c61529077fa4f1e38bcff0f2ed3,1027.37,7,146.76714285714283,10.0,0,7,0.0
48b6c3f4c6a93171da04b75313f2130f,328.05999999999995,2,164.02999999999997,24.0,0,2,0.0
48bad451945f5227341793478d6353ea,384.49,3,128.16333333333333,21.666666666666668,1,3,33.33
48e5ee06fb2dc74df1c711a9b6dfac2a,102.30000000000001,1,34.1,11.0,0,3,0.0
48e954b2da4f6a750c844173b347ed40,556.81,2,92.80166666666666,8.0,0,6,0.0
48efc9d94a9834137efd9ea76b065a38,666.0,33,19.58823529411765,10.588235294117647,0,34,0.0
48fb026ed7455a42f5d3e9390ed5088e,779.14,11,70.83090909090909,11.222222222222221,0,11,0.0
49067458c68f7701fd334ce326accbe0,1621.5,17,43.82432432432432,11.64864864864865,3,37,8.11
4917cee8d902e13428c3ec4b1ca6f315,6621.54,33,200.65272727272728,17.612903225806452,1,33,3.03
491a5ada3aa1678414e990262c4bbdc1,2873.81,2,1436.905,6.0,0,2,0.0
49383af7ab774e4e8f3000f49c83dc4b,902.23,8,75.18583333333333,7.333333333333333,0,12,0.0
4965a7002cca77301c82d3f91b82e1a9,16.36,1,16.36,6.0,0,1,0.0
497709c2976a8fa308730a2dec5b0726,94.04,1,47.02,5.0,0,2,0.0
4978a02ea9c8be7a9b5480680f40334e,2696.8399999999997,18,141.93894736842103,4.947368421052632,0,19,0.0
499185655c29ecfdbfe776ef7cf875b5,106.33,1,106.33,11.0,0,1,0.0
4992e76a42cb3aad7a7047e0d3d7e729,3218.57,57,43.49418918918919,7.8493150684931505,5,74,6.76
499ec63c58e51296c9cf57edcfe1c8a8,412.93,5,82.586,4.8,0,5,0.0
49cdc90518a4f82676b38b3c1aa43ff6,1622.11,5,324.42199999999997,5.4,0,5,0.0
49e7217cfe4e427191c378ec626d8737,3378.31,13,241.30785714285713,15.76923076923077,0,14,0.0
49f8d2ea7b718d0ce587d34207caf2b4,165.26,1,165.26,6.0,0,1,0.0
4a1917ef994878940e1fb03eeb787ad7,846.6199999999999,2,282.20666666666665,9.666666666666666,0,3,0.0
4a1f694197d05fe70026b016a7316b41,1278.75,14,55.59782608695652,10.478260869565217,1,23,4.35
4a23adac87cf538689fa600d976f78b2,440.41,3,146.80333333333334,8.0,0,3,0.0
4a3ca9315b744ce9f8e9374361493884,235539.96,1806,118.54049320583795,13.93945613134941,214,1987,10.77
4a3ccda38b2129705f3fb522db62ca31,18494.93,66,237.11448717948718,12.835616438356164,7,78,8.97
4a5b36211b1f51bf7eaa5c10a57fa483,155.26,1,155.26,4.0,0,1,0.0
4a82168aaef173cbb6e46ae88728f919,612.39,4,153.0975,6.25,0,4,0.0
4a82c4af97ffc0fb2dc26bfdc03b1842,210.89999999999998,3,70.3,12.333333333333334,0,3,0.0
4aba391bc3b88717ce08eb11e44937b2,8435.21,29,281.17366666666663,16.464285714285715,4,30,13.33
4aba6a02a788d3ec81c03137144d9a80,105.28,1,105.28,13.0,0,1,0.0
4b0fdb526525f9890eb145bf1534640e,2954.21,18,147.7105,8.3,0,20,0.0
4b1eaadf791bdbbad8c4a35b65236d52,1962.82,8,245.3525,21.8,1,8,12.5
4b39558c138930b9e5489c93b6df5fe3,1229.1,4,245.82,12.4,0,5,0.0
4b5f66b7adcf57f1ecc0d3c07dd6b177,7115.96,23,187.2621052631579,13.157894736842104,1,38,2.63
4b90495391ac0bd181a80a459df1e718,266.11,1,266.11,11.0,0,1,0.0
4b9750c8ad28220fe6702d4ecb7c898f,19305.1,218,86.9599099099099,8.950226244343892,17,222,7.66
4b98b0428fc1932cc2514ef9ce2505e6,363.43,2,181.715,22.5,1,2,50.0
4ba52dfeba874da5b9ee7b17c7494f04,1667.9099999999999,11,151.62818181818182,10.0,1,11,9.09
4bc3d93e4a5f88a598d3d8ce4ae510b3,188.28,1,188.28,,0,1,0.0
4bcec44888b30ba9001234c534716d3f,209.23000000000002,5,41.846000000000004,8.8,0,5,0.0
4bde6149c15cf7e177b36fa060dd6de8,192.46,2,96.23,10.5,0,2,0.0
4be2e7f96b4fd749d52dff41f80e39dd,299.84000000000003,1,299.84000000000003,,0,1,0.0
4be6b962d83299498bae2190f95d6566,691.09,11,57.590833333333336,6.833333333333333,1,12,8.33
4be9ae93c4fc0f41713d71a4194ee1b3,136.97,1,136.97,11.0,0,1,0.0
4bf2f4ee540798a61f9636d12cd9cc80,5501.01,29,183.36700000000002,13.133333333333333,1,30,3.33
4bf658053d453036c70976bccb2c31b2,1824.56,2,912.28,24.0,0,2,0.0
4bfc7a4a1cf8d4d2121c27422d9e50b5,9191.59,26,229.78975,7.525,1,40,2.5
4c03b9dd4c11ee2cb35c96c49efc9420,7302.33,48,152.131875,10.020833333333334,1,48,2.08
4c18691b6037662be2df78a765d98ab5,4316.51,63,64.4255223880597,8.761194029850746,5,67,7.46
4c1c7281388a33dd06daac44f9fadbd1,269.90999999999997,5,53.98199999999999,8.4,0,5,0.0
4c2b230173bb36f9b240f2b8ac11786e,18989.84,261,54.88393063583815,12.379008746355685,31,346,8.96
4c498c7345e89aebad651544829beca0,5389.76,48,112.28666666666668,10.319148936170214,6,48,12.5
4c4d546adf3c3868fe19c9ec6e9ffda9,157.08999999999997,2,52.36333333333332,6.333333333333333,0,3,0.0
4c60877808f4318ef1107fbeb8f89afa,150.63,2,75.315,14.5,0,2,0.0
